,school_id,mean,intervention,remoteness_index,cct_percentage,student_classroom_ratio,student_teacher_ratio,pwd_total,female_percentage,male_percentage,pca
1169,105717,15.096,1,0.001294223,0.030390738,0.004984923,0.033872549,0,0.328991799,0.316931983,0.001000055
1170,105718,15.598,1,0.001679752,0.027079304,0.004475609,0.025343137,0,0.366215345,0.294970986,0.001000055
1171,105719,15.628,1,0.002450808,0.020080321,0.004041683,0.0259375,0,0.348058902,0.305220884,0.000999999
1172,105720,12.648,1,0.00413056,0.12195122,0.002281707,0.0128125,0,0.33604336,0.300813008,0.000999999
1173,105722,14.634,1,0.002966953,0.25,0.002532139,0.021666667,0,0.371794872,0.28525641,0.001000055
1174,105724,15.058,1,0.005431806,0,0.002613297,0.022361111,0,0.351966874,0.291925466,0.000999999
1175,105725,15.12,1,0.000911504,0.013665595,0.004751102,0.036374269,0,0.376741693,0.292001608,0.001000055
1176,105726,13.178,1,0.003593348,0.215053763,0.003019088,0.025833333,0,0.322580645,0.344086022,0.000999999
1177,105727,16.122,1,0.007710566,0,0.002819671,0.021111111,0,0.364035088,0.315789474,0.000999999
1178,105728,15.658,1,0.001920619,0,0.003079377,0.023055556,0,0.393574297,0.304216867,0.001000055
1179,105729,13.888,1,0.002615834,0.25,0.004155305,0.026666667,0,0.311011905,0.325892857,0.000999999
1180,105735,13.834,1,0.011530737,0,0.004507763,0.021315789,0,0.395061728,0.269547325,0.000999999
1181,105736,13.946,1,0.007310291,0,0.005158716,0.028012821,0,0.389778795,0.276887872,0.000999999
1182,105737,14.464,1,0.010491426,0.003686636,0.005218178,0.033487654,0,0.351459293,0.300921659,0.001000055
1183,105738,14.332,1,0.008742855,0.004734848,0.006232957,0.0352,0,0.366792929,0.293560606,0.001000055
1184,105739,15.482,1,0.015077035,0,0.003217475,0.028589744,0,0.361733931,0.292600897,0.000999999
1185,105740,14.242,1,0.022099409,0.001545595,0.004200753,0.038511905,0,0.36888202,0.306027821,0.000999999
1186,105741,22.426,0,0.002998553,0.060113154,0.0049625,0.031008772,0,0.372465818,0.286775106,0.001000055
1187,105742,13.572,1,0.013114282,0,0.004072671,0.02875,0,0.343961353,0.307246377,0.000999999
1188,105743,12.678,1,0.010835522,0.412790698,0.00372246,0.023888889,0,0.375968992,0.281976744,0.000999999
1189,105744,13.512,1,0.011565849,0,0.003765745,0.029,0,0.362707535,0.298850575,0.000999999
1190,105745,14.814,1,0.008054662,0.010914052,0.005948903,0.030541667,0,0.379263302,0.300136426,0.000999999
1191,105748,14.212,1,0.003139001,0.24137931,0.003765745,0.016916667,0,0.325123153,0.307881773,0.000999999
1192,105749,13.46,1,0.010512493,0.008559201,0.004551357,0.032453704,0,0.336661912,0.315263909,0.000999999
1193,105750,13.986,1,0.003318071,0,0.005046964,0.026990741,0,0.343053173,0.307890223,0.000999999
1194,105751,13.742,1,0.002092667,0,0.009414362,0.026851852,0,0.4,0.29137931,0.000999999
1195,105752,15.248,1,0.002787882,0,0.091156993,0.027857143,0,0.38651472,0.277777778,0.000999999
1196,105753,13.08,1,0.003676212,0.004273504,0.003798208,0.0325,0,0.356125356,0.297008547,0
1197,105754,15.218,1,0.003304027,0.003891051,0.003033844,0.021416667,0,0.37613489,0.289883268,0.000999999
1198,105755,15.962,1,0.004887572,0.064356436,0.003747194,0.028055556,0,0.339933993,0.29950495,0.000999999
1199,105756,15.076,1,0.003139001,0.045454545,0.002856772,0.024444444,0,0.378787879,0.292613636,0.000999999
1200,105757,14.78,1,0.005270291,0.268656716,0.004350084,0.031904762,0,0.343283582,0.320895522,0.000999999
1201,105759,14.112,1,0.009086951,0.011560694,0.004992137,0.032037037,0,0.310211946,0.322254335,0.000999999
1202,105760,17.12,0,0.00337425,0.018326693,0.004938359,0.033736559,0,0.356972112,0.296812749,0.000999999
1203,105761,13.984,1,0.005761857,0.218543046,0.003921569,0.025166667,0,0.364238411,0.278145695,0.000999999
1204,105762,14.184,1,0.008570807,0.170731707,0.002661992,0.01952381,0,0.37804878,0.286585366,0.000999999
1205,105763,15.248,1,0.00645005,0.189814815,0.004006901,0.025714286,0,0.37037037,0.296296296,0.000999999
1206,105764,14.616,1,0.003623545,0.005042017,0.009657837,0.027546296,0,0.345098039,0.317647059,0.000999999
1207,105765,15.144,1,0.003304027,0.003156566,0.005142189,0.03,0,0.36026936,0.287563131,0.001000055
1208,105766,12.8,1,0.006278002,0.02739726,0.004213017,0.028627451,0,0.355022831,0.309075342,0.000999999
1209,105767,12.782,1,0.004543476,0,0.005323984,0.034166667,0,0.353077816,0.31010453,0.000999999
1210,105768,14.21,1,0.005403716,0.029812606,0.006628162,0.032611111,0,0.374787053,0.277683135,0.001000055
1211,105769,14.126,1,0.009431047,0,0.002578515,0.019305556,0,0.354916067,0.298561151,0.000999999
1212,105770,16.022,1,0.007682476,0.37962963,0.003506038,0.03,0,0.410493827,0.270833333,0.000999999
1213,105771,18.43,0,0.005231668,0,0.002986625,0.025555556,0,0.391304348,0.269021739,0.000999999
1214,105772,13.026,1,0.007682476,0.291005291,0.003506038,0.02625,0,0.335097002,0.328042328,0.000999999
1215,105773,12.35,1,0.011874833,0.455830389,0.004593559,0.023583333,0,0.33451119,0.319787986,0.000999999
1216,105774,17.844,0,0.009775144,0,0.003563751,0.034305556,0,0.377867746,0.28340081,0.000999999
1217,105775,15.896,1,0.012598138,0.224080268,0.004853266,0.035595238,0,0.347826087,0.31270903,0.000999999
1218,105776,15.35,1,0.009086951,0,0.003473575,0.035666667,0,0.361370717,0.296728972,0.000999999
1219,105777,15.36,1,0.008893836,0,0.003635891,0.023333333,0,0.345238095,0.285714286,0.000999999
1220,105778,12.85,1,0.008205643,0.147727273,0.002856772,0.024444444,0,0.348484848,0.3125,0.000999999
1221,105779,15.022,1,0.009086951,0,0.005534995,0.028416667,0,0.336265885,0.32111437,0.000999999
1222,105780,15.846,1,0.009424025,0,0.002467212,0.015833333,0,0.385964912,0.281954887,0.000999999
1223,105781,16.926,0,0.004522408,0.027491409,0.004198589,0.0303125,0,0.366552119,0.295532646,0.000999999
1224,105782,13.736,1,0.007331358,0.004474273,0.004837034,0.024833333,0,0.341536167,0.305369128,0.000999999
1225,105783,14.038,1,0.00292833,0.04,0.002272432,0.020833333,0,0.300952381,0.345714286,0.000999999
1226,105784,15.876,1,0.005575764,0.136272545,0.004319785,0.025989583,0,0.36740147,0.289579158,0.001000055
1227,105785,17.152,0,0.018173902,0.269230769,0.002700948,0.017333333,0,0.435897436,0.233173077,0.000999999
1228,105786,22.344,0,0.004522408,0.001373626,0.008593925,0.030333333,0,0.346153846,0.288461538,0.001000055
1229,105787,13.096,1,0.004006264,0.013947001,0.004900252,0.028452381,0,0.360762436,0.306834031,0.000999999
1230,105788,15.484,1,0.006278002,0.253623188,0.005119929,0.02875,0,0.357487923,0.302536232,0.000999999
1231,105789,13.276,1,0.003483097,0.621359223,0.002972197,0.028611111,0,0.349514563,0.308252427,0.000999999
1232,105790,14.02,1,0.005224646,0,0.035320088,0.037777778,0,0.352941176,0.308823529,0.000999999
1233,105791,13.262,1,0.004880549,0.23245614,0.003700818,0.027142857,0,0.320175439,0.334429825,0.000999999
1234,105792,13.166,1,0.006278002,0.080291971,0.005082828,0.02537037,0,0.367396594,0.29379562,0.000999999
1235,105794,28.158,0,0.006622098,0.37109375,0.004155305,0.035555556,0,0.419270833,0.26171875,0.000999999
1236,105795,11.936,1,0.004887572,0.114285714,0.004131695,0.032407407,0,0.354285714,0.29,0.000999999
1237,105796,14.334,1,0.003304027,0.126896552,0.004707181,0.033564815,0,0.397241379,0.275172414,0.001000055
1238,105802,17.572,0,0.005589809,0.240527183,0.005630067,0.028101852,0,0.369028007,0.289126853,0.000999999
1239,105803,12.478,1,0.002787882,0.31316726,0.004378652,0.031931818,0,0.341637011,0.31198102,0.000999999
1240,105804,17.44,0,0.007166332,0.1015625,0.004155305,0.035555556,0,0.380208333,0.306640625,0.000999999
1241,105805,16.434,1,0.008040617,0.481132076,0.003058766,0.029444444,0,0.411949686,0.247641509,0.000999999
1242,105806,14.456,1,0.003841238,0.065116279,0.004971779,0.032805164,0,0.370900417,0.268694097,0.001000055
1243,105807,13.888,1,0.005231668,0.0171278,0.004927931,0.031625,0,0.363636364,0.312252964,0.000999999
1244,105809,22.278,0,0.005245713,0.018779343,0.002765875,0.025357143,0,0.34428795,0.333333333,0.000999999
1245,105810,14.02,1,0.004261176,0.004746835,0.005129204,0.030980392,0,0.374472574,0.277689873,0.000999999
1246,105811,15.046,1,0.00556172,0,0.002519153,0.026944444,0,0.35395189,0.288659794,0.000999999
1247,105814,17.164,0,0.006144577,0.365200765,0.003395663,0.031130952,0,0.363288719,0.291586998,0.000999999
1248,105815,16.538,1,0.006386848,0.36437247,0.00400922,0.034305556,0,0.326585695,0.301619433,0.000999999
1249,105816,16.906,0,0.006278002,0.027624309,0.00293793,0.018854167,0,0.379373849,0.29281768,0.000999999
1250,105817,13.242,1,0.007721099,0,0.005129204,0.032916667,0,0.365682138,0.305907173,0.000999999
1251,105820,20.28,0,0.003514698,0.368595041,0.004621249,0.031510417,0,0.364738292,0.300826446,0.000999999
1252,105821,13.07,1,0.006278002,0,0.002905467,0.021309524,0,0.417132216,0.251396648,0.000999999
1253,105823,14.126,1,0.003139001,0.026365348,0.004056005,0.02765625,0,0.341494036,0.307909605,0.000999999
1254,105828,13.664,1,0.005410739,0.446564886,0.003780173,0.036388889,0,0.34605598,0.31870229,0.000999999
1255,105829,14.414,1,0.003258381,0.248,0.004637617,0.027777778,0,0.385333333,0.284,0.000999999
1256,105830,22.766,0,0.00505962,0.125786164,0.004424286,0.0265,0.004504505,0.384346611,0.28197065,0.000999999
1257,105831,17.756,0,0.011723852,0.174216028,0.005733521,0.025175439,0,0.355400697,0.290940767,0.000999999
1258,105832,15.04,1,0.00292833,0,0.00484515,0.029264706,0,0.350642099,0.298157454,0.001000055
1259,105833,12.426,1,0.016850185,0.080213904,0.004047093,0.019479167,0,0.338680927,0.315508021,0.000999999
1260,105834,13.616,1,0.020996896,0.477911647,0.005388911,0.0259375,0,0.390896921,0.299196787,0.000999999
1261,105838,12.034,1,0.0206528,0,0.001882872,0.020138889,0,0.377011494,0.293103448,0.000999999
1262,105840,14.072,1,0.0206528,0.144067797,0.002188955,0.016388889,0,0.316384181,0.343220339,0.000999999
1263,105841,15.31,1,0.019620511,0.035971223,0.002578515,0.019305556,0,0.364508393,0.298561151,0.000999999
1264,105842,16.564,1,0.012556003,0.018072289,0.002694455,0.019761905,0,0.333333333,0.310240964,0.000999999
1265,105843,14.738,1,0.024163986,0.165178571,0.003635891,0.023333333,0,0.398809524,0.263392857,0.001000055
1266,105846,13.856,1,0.013939411,0.231213873,0.002139487,0.022179487,0,0.344894027,0.294797688,0.000999999
1267,105847,13.382,1,0.01011924,0.265861027,0.003306264,0.019702381,0,0.388721047,0.306646526,0.000999999
1268,105848,12.946,1,0.021685089,0.020408163,0.003181405,0.020416667,0,0.344671202,0.31292517,0.000999999
1269,105853,15.286,1,0.008370669,0.028368794,0.008137471,0.029375,0,0.395981087,0.271276596,0.000999999
1270,105854,13.418,1,0.005933905,0.270942408,0.005835759,0.027681159,0,0.354275742,0.294502618,0.001000055
1271,105855,12.986,1,0.003834216,0.023809524,0.00302991,0.025,0,0.396825397,0.292857143,0.000999999
1272,105856,12.962,1,0.006457072,0.299363057,0.004077393,0.029074074,0,0.348195329,0.318471338,0.000999999
1273,105857,12.764,1,0.008033595,0.439393939,0.00395553,0.019411765,0,0.368686869,0.300505051,0.000999999
1274,105858,13.89,1,0.006464095,0.356993737,0.004442837,0.024947917,0,0.350730689,0.319415449,0.000999999
1275,105859,13.848,1,0.009072906,0.44654088,0.004588149,0.029444444,0,0.385744235,0.278301887,0.000999999
1276,105860,13.424,1,0.007868569,0.505681818,0.003264882,0.024444444,0,0.378787879,0.289772727,0.000999999
1277,105861,14.764,1,0.004568054,0.328108673,0.008876398,0.029537037,0,0.363636364,0.306165099,0.001000055
1278,105862,14.328,1,0.007331358,0,0.00356169,0.026666667,0,0.375,0.28125,0.000999999
1279,105863,13.528,1,0.011678207,0.101010101,0.004285158,0.0225,0,0.32996633,0.2996633,0.000999999
1280,105864,13.156,1,0.005761857,0.510769231,0.004220231,0.030092593,0,0.373333333,0.284615385,0.000999999
1281,105865,13.178,1,0.007682476,0.279279279,0.004804571,0.019473684,0,0.363363363,0.293918919,0.000999999
1282,105866,13.532,1,0.006464095,0.001668057,0.004579237,0.032231183,0.000500501,0.363080345,0.29941618,0.001000055
1283,105867,14.57,1,0.014332664,0.021367521,0.00450158,0.0312,0,0.331196581,0.317307692,0.001000055
1284,105868,16.792,1,0.010512493,0.28372093,0.00398835,0.025595238,0,0.396899225,0.281395349,0.001000055
1285,105869,13.786,1,0.005575764,0.001867414,0.004966887,0.031875,0,0.352941176,0.307656396,0.001000055
1286,105870,14.898,1,0.004241513,0.069915254,0.005107562,0.031052632,0,0.338041431,0.302612994,0.001000055
1287,105871,14.03,1,0.030125981,0,0.004648747,0.033148148,0,0.34264432,0.319832402,0.000999999
1288,105872,15.654,1,0.009044817,0.218162839,0.004289635,0.033263889,0,0.368128045,0.285490605,0.001000055
1289,105873,14.982,1,0.005761857,0.098873592,0.006484547,0.027743056,0,0.352941176,0.300375469,0.000999999
1290,105874,17.268,0,0.005480962,0.244755245,0.004126448,0.029791667,0,0.342657343,0.325174825,0.001000055
1291,105875,15.68,1,0.009086951,0,0.004985438,0.029861111,0,0.342945736,0.32,0.001000055
1292,105876,14.59,1,0.00337425,0.001079914,0.004624774,0.032152778,0,0.353491721,0.305075594,0.001000055
1293,105877,15.184,1,0.003209225,0.027790229,0.007428273,0.032054598,0,0.371134021,0.289556253,0.000999999
1294,105878,15.604,1,0.00417129,0.217317487,0.004934424,0.035059524,0,0.344651952,0.308998302,0.001000055
1295,105879,13.738,1,0.008363647,0.327444052,0.005249782,0.032159091,0,0.348645465,0.302120141,0.001000055
1296,105880,15.212,1,0.005480962,0.011235955,0.00611838,0.035131579,0,0.357053683,0.307116105,0.000999999
1297,105881,15.144,1,0.009947192,0.48245614,0.004934424,0.035625,0,0.350877193,0.31871345,0.000999999
1298,105882,14.474,1,0.006980239,0.143014301,0.005132027,0.032934783,0.004504505,0.360836084,0.295929593,0.001000055
1299,105883,13.402,1,0.005933905,0,0.004402644,0.03122807,0,0.352059925,0.304073034,0.000999999
1300,105884,16.856,0,0.00505962,0.26407767,0.003715246,0.030654762,0,0.383171521,0.289320388,0.000999999
1301,105885,14.564,1,0.005575764,0.25,0.004869497,0.03125,0,0.32,0.32,0.000999999
1302,105886,14.584,1,0.006980239,0.43373494,0.003803937,0.031923077,0,0.400267738,0.271084337,0.000999999
1303,105887,15.48,1,0.01011924,0.011725293,0.00484515,0.03109375,0,0.379676159,0.292294807,0.000999999
1304,105888,17.572,0,0.006622098,0.006756757,0.004434988,0.026428571,0,0.339339339,0.297297297,0.001000055
1305,105890,15.852,1,0.004178312,0.184804928,0.006323854,0.036893939,0,0.361396304,0.302874743,0.000999999
1306,105891,14.108,1,0.009086951,0.175084175,0.005074529,0.032565789,0,0.356453423,0.306060606,0.001000055
1307,105892,13.904,1,0.013114282,0.234123223,0.006227054,0.033814103,0,0.361453397,0.299052133,0.000999999
1308,105893,16.554,1,0.003311049,0.020602219,0.004965904,0.031868687,0,0.366085578,0.291600634,0.001000055
1309,105895,13.768,1,0.013114282,0.152298851,0.006455562,0.022307692,0,0.327586207,0.336206897,0.000999999
1310,105896,15.396,1,0.00505962,0,0.004438621,0.031333333,0,0.343971631,0.321808511,0.000999999
1311,105897,15.574,1,0.004006264,0.000786782,0.005001318,0.03209596,0,0.371885654,0.298190401,0.001000055
1312,105898,16.402,1,0.00417129,0.037898936,0.004541844,0.027246377,0,0.357712766,0.292885638,0.000999999
1313,105899,16.232,1,0.004357383,0.125195618,0.003951249,0.031323529,0,0.360980699,0.309859155,0.000999999
1314,105900,15.14,1,0.006278002,0.292011019,0.00336691,0.023269231,0,0.369146006,0.292011019,0.000999999
1315,105901,16.154,1,0.008714765,0.087248322,0.004299586,0.031041667,0,0.360924683,0.305928412,0.000999999
1316,105902,14.488,1,0.00417129,0.231205674,0.004577328,0.02797619,0,0.370685579,0.284397163,0.001000055
1317,105903,14.55,1,0.00417129,0.068062827,0.006764175,0.03537037,0,0.360093077,0.290575916,0.001000055
1318,105904,15.672,1,0.008370669,0.001138952,0.005182326,0.03484127,0,0.332574032,0.306378132,0.000999999
1319,105905,14.772,1,0.006608053,0.107526882,0.004449183,0.031911765,0,0.352278546,0.324884793,0.000999999
1320,105906,13.874,1,0.003655145,0,0.003794601,0.031309524,0,0.349809886,0.319391635,0.000999999
1321,105907,14.904,1,0.005358071,0.018058691,0.004108928,0.026369048,0,0.325056433,0.330699774,0.000999999
1322,105908,12.94,1,0.00417129,0.258302583,0.035190235,0.025092593,0,0.391143911,0.280442804,0.000999999
1323,105909,14.538,1,0.00417129,0.128654971,0.00341614,0.0285,0,0.354775828,0.285087719,0.000999999
1324,105910,16.436,1,0.006794146,0.294416244,0.003197637,0.027361111,0,0.372250423,0.266497462,0.000999999
1325,105911,15.962,1,0.004543476,0,0.004385499,0.010862573,0,0.371467026,0.273889637,0.000999999
1326,105912,14.648,1,0.002750664,0.014705882,0.004415011,0.018888889,0,0.333333333,0.327205882,0.000999999
1327,105913,15.918,1,0.008086263,0.041022909,0.004974175,0.02744152,0,0.344521399,0.298348428,0.001000055
1328,105914,15.28,1,0.002443786,0.220108696,0.003675846,0.027878788,0,0.315217391,0.307065217,0.001000055
1329,105915,18.582,0,0.016109324,0.110144928,0.004479938,0.02875,0,0.376811594,0.298550725,0.001000055
1330,105916,21.48,0,0.005684611,0.034574468,0.004068736,0.028484848,0,0.356382979,0.299202128,0.000999999
1331,105917,17.63,0,0.005684611,0,0.00398835,0.029861111,0,0.362790698,0.295348837,0.000999999
1332,105918,14.378,1,0.002750664,0.006493506,0.002499675,0.021388889,0,0.346320346,0.285714286,0.000999999
1333,105919,15.854,1,0.00505962,0,0.003687833,0.005259259,0,0.354460094,0.295774648,0.001000055
1334,105920,13.4,1,0,0.005952381,0.003966427,0.025454545,0,0.347222222,0.294642857,0.000999999
1335,105922,18.25,0,0.004901617,0,0.004723413,0.0303125,0,0.356242841,0.292955326,0.000999999
1336,105923,16.826,0,0.003700791,0.039215686,0.002943341,0.02125,0,0.326797386,0.296568627,0.001000055
1337,105924,16.916,0,0.001741549,0.016977929,0.005463112,0.026531532,0,0.378041879,0.281833616,0.001000055
1338,105925,18.022,0,0.002443786,0.086821705,0.00398835,0.03359375,0,0.384496124,0.286046512,0.000999999
1339,105926,16.512,1,0.006193733,0,0.002813487,0.01625,0,0.372649573,0.294871795,0.000999999
1340,105927,15.208,1,0.006636143,0.185463659,0.003985496,0.025576923,0,0.329156224,0.314536341,0.001000055
1341,105929,15.09,1,0.02522635,0.270044901,0.005190801,0.031686992,0,0.365191362,0.284797947,0.001000055
1342,105930,14.692,1,0.040273311,0.616216216,0.004367792,0.025694444,0,0.378378378,0.293243243,0.000999999
1343,105931,13.88,1,0.019620511,0.375739645,0.003990037,0.028166667,0,0.374753452,0.288461538,0.000999999
1344,105932,19.136,0,0.021642954,0.390438247,0.004074146,0.026145833,0,0.358565737,0.302788845,0.001000055
1345,105933,14.914,1,0.026642884,0.28372093,0.00310205,0.029861111,0.011511512,0.337984496,0.31627907,0.000999999
1346,105934,14.92,1,0.016109324,0.038888889,0.004382548,0.032142857,0,0.417283951,0.265740741,0.001000055
1347,105935,14.98,1,0.037064086,0.41025641,0.003798208,0.027857143,0,0.336182336,0.299145299,0.001000055
1348,105936,15.536,1,0.037092176,0.532934132,0.004818999,0.027833333,0,0.367265469,0.29491018,0.000999999
1349,105937,17.322,0,0.023749666,0.523809524,0.003408648,0.00875,0,0.365079365,0.29047619,0.001000055
1350,105938,15.314,1,0.039858991,0.156370656,0.005174153,0.043166667,0,0.356499356,0.314671815,0.001000055
1351,105939,14.656,1,0.008570807,0.286173633,0.003365364,0.032395833,0.002502503,0.38585209,0.274919614,0.000999999
1352,105940,13.604,1,0.040273311,0.318770227,0.004458295,0.030294118,0,0.36030205,0.301779935,0.001000055
1353,105941,13.57,1,0.009086951,0.280701754,0.00317213,0.020357143,0,0.374269006,0.312865497,0.001000055
1354,105942,15.016,1,0.021685089,0.243781095,0.002175042,0.027916667,0,0.328358209,0.325870647,0.000999999
1355,105943,12.282,1,0.019620511,0.351351351,0.002669206,0.025694444,0,0.381981982,0.297297297,0.000999999
1356,105944,14.618,1,0.030154071,0.287096774,0.004735825,0.030392157,0,0.394623656,0.281451613,0.001000055
1357,105945,14.334,1,0.034283226,0.316017316,0.004285158,0.025666667,0,0.350649351,0.327922078,0.001000055
1358,105946,22.612,0,0.028293142,0.335958005,0.004497645,0.026458333,0,0.351706037,0.316272966,0.001000055
1359,105947,13.292,1,0.03118636,0,0.003457343,0.027307692,0,0.3771518,0.294600939,0.001000055
1360,105948,14.58,1,0.030154071,0.299065421,0.041682898,0.02675,0,0.348909657,0.314641745,0.001000055
1361,105949,12.8,1,0.012598138,0.513513514,0.002183896,0.025694444,0,0.407207207,0.267567568,0.000999999
1362,105950,13.516,1,0.013630427,0.017751479,0.003135029,0.023472222,0,0.331360947,0.325443787,0.001000055
1363,105953,18.364,0,0.007682476,0,0.005005253,0.025238095,0,0.374213836,0.280660377,0.000999999
1364,105954,18.72,0,0.004662856,0.212608158,0.004377137,0.029962963,0,0.366295838,0.290482077,0.001000055
1365,105955,23.528,0,0.007893148,0.029177719,0.006119335,0.034907407,0,0.376657825,0.309018568,0.000999999
1366,105956,15.752,1,0.007331358,0.436532508,0.005242826,0.033645833,0,0.369453044,0.303405573,0.000999999
1367,105957,13.742,1,0.007682476,0.035820896,0.00362507,0.025378788,0,0.31840796,0.340298507,0.000999999
1368,105958,14.506,1,0.003139001,0.44971537,0.006221152,0.024398148,0,0.347881088,0.312144213,0.000999999
1369,105959,25.588,0,0.00505962,0.076,0.00721407,0.029761905,0,0.342666667,0.317,0.000999999
1370,105960,14.03,1,0.004248536,0.189437428,0.014137774,0.032992424,0,0.356678148,0.307118255,0.000999999
1371,105961,15.806,1,0.007331358,0.028871391,0.004947409,0.026458333,0,0.349956255,0.31496063,0.000999999
1372,105962,23.18,0,0.010491426,0.072463768,0.004479938,0.019166667,0,0.381642512,0.311594203,0.000999999
1373,105963,16.75,1,0.019908428,0,0.003990037,0.031296296,0,0.364891519,0.306213018,0.001000055
1374,105964,16.16,1,0.015196416,0,0.003298273,0.028863636,0,0.386701662,0.280839895,0.000999999
1375,105965,14.97,1,0.00505962,0.222641509,0.003823457,0.031547619,0,0.352201258,0.28490566,0.001000055
1376,105966,16.368,1,0.01011924,0.004113346,0.004815575,0.029408602,0,0.349177331,0.284277879,0.000999999
1377,105967,14.466,1,0.013630427,0.167487685,0.003514695,0.024166667,0,0.3727422,0.269704433,0.001000055
1378,105968,14.66,1,0.009086951,0.166189112,0.004531879,0.032314815,0,0.382043935,0.285100287,0.000999999
1379,105969,13.434,1,0.009417003,0.018893387,0.004581965,0.030875,0,0.377867746,0.276653171,0.000999999
1380,105970,13.04,1,0.017654246,0.222222222,0.001688092,0.01625,0,0.307692308,0.354700855,0.000999999
1381,105971,13.462,1,0.012598138,0.15037594,0.004317621,0.027708333,0,0.290726817,0.342105263,0.000999999
1382,105972,14.212,1,0.005575764,0.023904382,0.002716097,0.020916667,0,0.35059761,0.306772908,0.000999999
1383,105973,14.996,1,0.009086951,0.254587156,0.004044002,0.027948718,0,0.363914373,0.280963303,0.000999999
1384,105974,17.17,0,0.009975281,0,0.004090378,0.03,0,0.404761905,0.265873016,0.000999999
1385,105975,15.552,1,0.016109324,0.044444444,0.003895598,0.01875,0,0.342592593,0.309722222,0.000999999
1386,105976,14.128,1,0.01011924,0,0.003390613,0.02797619,0,0.323404255,0.319148936,0.000999999
1387,105977,15.504,1,0.004996419,0.107344633,0.003629057,0.024583333,0,0.345260515,0.290018832,0.000999999
1388,105978,13.274,1,0.009508293,0.129411765,0.003396162,0.023611111,0,0.319607843,0.295588235,0.000999999
1389,105979,18.216,0,0.006418449,0.020937188,0.004070088,0.028821839,0,0.350282486,0.299601196,0.000999999
1390,105981,16.19,1,0.016727293,0.012970169,0.00476747,0.030595238,0,0.35105923,0.30155642,0.000999999
1391,105982,8.924,1,0.040273311,0,0.002661992,0.017083333,0,0.33604336,0.300813008,0.000999999
1392,105983,15.684,1,0.010491426,0.11928934,0.004651108,0.032833333,0,0.345177665,0.314720812,0.001000055
1393,105985,16.212,1,0.013988568,0.269005848,0.004037256,0.025909091,0,0.421052632,0.264619883,0.000999999
1394,105986,14.2,1,0.008925436,0.065693431,0.003234527,0.02537037,0,0.381995134,0.290145985,0.000999999
1395,105987,15.31,1,0.019276415,0.01788269,0.004777233,0.027738095,0,0.354315689,0.297925608,0.001000055
1396,105988,16.508,1,0.006278002,0.111864407,0.003192226,0.030729167,0,0.307344633,0.349152542,0.000999999
1397,105989,10.04,1,0.037752279,0.308510638,0.003487488,0.019583333,0,0.372340426,0.292553191,0.000999999
1398,105990,11.436,1,0.042337889,0.568445476,0.005087887,0.029930556,0,0.365042537,0.300464037,0.001000919
1399,105991,15.006,1,0.01011924,0.13559322,0.002357336,0.028095238,0,0.370056497,0.296610169,0.000999999
1400,105992,13.846,1,0.010196486,0,0.003804701,0.030520833,0,0.391353811,0.284982935,0.000999999
1401,105993,14.75,1,0.007331358,0.108827086,0.005113745,0.031325758,0,0.362756953,0.315598549,0.000999999
1402,105994,12.762,1,0.014311597,0,0.002755775,0.019895833,0,0.286212914,0.30104712,0.000999999
1403,105995,13.89,1,0.008398758,0.037786775,0.004183533,0.029404762,0,0.36617184,0.302968961,0.000999999
1404,105996,15.19,1,0.007166332,0,0.004309892,0.030570175,0,0.368244859,0.301291248,0.000999999
1405,105997,16.418,1,0.008570807,0.005324298,0.004127336,0.030204678,0,0.368828654,0.297434656,0.001000055
1406,105998,13.418,1,0.004543476,0.199579832,0.004754627,0.030512821,0,0.338935574,0.298319328,0.000999999
1407,105999,15.628,1,0.005582787,0.021367521,0.003376185,0.027857143,0,0.3665717,0.284900285,0.000999999
1408,106000,14.526,1,0.005954973,0.03030303,0.003895598,0.021153846,0,0.371717172,0.287878788,0.000999999
1409,106001,12.408,1,0.007773767,0.214035088,0.005286883,0.026388889,0,0.334502924,0.326315789,0.000999999
1410,106002,13.176,1,0.005589809,0.00678733,0.004782929,0.024555556,0,0.343891403,0.32239819,0.000999999
1411,106003,16.36,1,0.006299069,0.140229885,0.00434509,0.025892857,0,0.354022989,0.303448276,0.000999999
1412,106004,13.892,1,0.004511875,0.138011696,0.00411202,0.030978261,0,0.343859649,0.319298246,0.000999999
1413,106005,14.836,1,0.008735832,0.040214477,0.003459662,0.022202381,0,0.36282395,0.308310992,0.001000055
1414,106006,18.208,0,0.006815213,0.220472441,0.003298273,0.030238095,0,0.330708661,0.316929134,0.000999999
1415,106007,15.604,1,0.005926883,0.2,0.005393905,0.032142857,0,0.395061728,0.271296296,0.000999999
1416,106008,15.916,1,0.005421272,0.050847458,0.004032286,0.028921569,0,0.38079096,0.283898305,0.001000055
1417,106009,16.574,1,0.002921307,0,0.003311258,0.026153846,0,0.370915033,0.284313725,0.000999999
1418,106010,16.144,1,0.008570807,0.169092945,0.00445996,0.028621795,0,0.340425532,0.306270997,0.001000055
1419,106011,14.958,1,0.007847502,0.018726592,0.002666986,0.024722222,0,0.354556804,0.305243446,0.000999999
1420,106012,14.912,1,0.008658586,0.053042122,0.004380839,0.028114035,0,0.383775351,0.283931357,0.000999999
1421,106013,16.318,1,0.004248536,0,0.004505344,0.028913043,0,0.360902256,0.289473684,0.000999999
