,school_id,percent_grad_above,percent_female,total_repeaters,sc_ratio,st_ratio,sComp_ratio,perc_rep,WORKDAYS_PR,WORKDAYS_UPR,SCHHRSTCH_PR,SCHHRSCHILD_UPR,SCHHRSTCH_UPR,APPROACHBYROAD,CCE_YN,PCR_MAINTAINED,PCR_SHARED,WSEC25P_ENROLLED,SMC_YN,SMCNOMLOCAL_M,SMCNOMLOCAL_F,TXTBKRECD_YN,SMCMEM,SMSPARENTS,pass_percent,intervention
6678,27141112267,100,23.07692308,0,0,93.76923077,24.38,0,0,0,0,0,0,1,2,2,2,0,2,0,0,2,0,0,94.02,0
6679,27200613102,100,28.57142857,0,50.25,28.71428571,16.75,0,220,220,5.3,5.3,5.3,1,1,1,1,0,1,0,0,1,18,7,85,1
6680,27200613102,100,28.57142857,0,50.25,28.71428571,16.75,0,220,220,5.3,5.3,5.3,1,1,1,1,0,1,0,0,1,18,7,85,1
6681,27030109804,66.66666667,22.22222222,1,244,27.11111111,244,0.409836066,234,234,5.4,5.4,5.4,1,1,1,1,0,0,0,0,1,0,0,89.79,1
6682,27030109804,66.66666667,22.22222222,1,244,27.11111111,244,0.409836066,234,234,5.4,5.4,5.4,1,1,1,1,0,0,0,0,1,0,0,89.79,1
6683,27201607204,100,100,0,0,32.66666667,11.76,0,0,224,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,88.76,1
6684,27201607204,100,100,0,0,32.66666667,11.76,0,0,224,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,88.76,1
6685,27201704713,100,75,0,210.5,35.08333333,35.08333333,0,236,236,5.3,5.3,5.3,1,1,1,1,0,1,2,2,1,10,6,100,0
6686,27201704713,100,75,0,210.5,35.08333333,35.08333333,0,236,236,5.3,5.3,5.3,1,1,1,1,0,1,2,2,1,10,6,100,0
6687,27310600204,76.92307692,61.53846154,0,68,26.15384615,20,0,234,234,7.2,7,7.2,1,1,1,1,0,2,0,0,2,0,0,100,0
6688,27130900403,100,0,0,0,28,18.66666667,0,0,222,0,6.3,7,1,1,1,1,0,1,1,1,1,7,3,76.47,1
6689,27200703103,100,40,0,0,19.6,19.6,0,0,230,0,5.3,5.3,1,1,1,1,0,2,0,0,1,0,0,76.92,1
6690,27200703103,100,40,0,0,19.6,19.6,0,0,230,0,5.3,5.3,1,1,1,1,0,2,0,0,1,0,0,76.92,1
6691,27281200406,100,20,0,0,32.4,40.5,0,0,232,0,5.3,6.3,1,1,1,1,0,1,0,0,1,9,9,98.07,0
6692,27120104902,92.85714286,28.57142857,0,343,24.5,26.38461538,0,240,240,7.3,7,7.3,1,1,1,1,0,1,0,1,1,15,8,85.93,1
6693,27060310202,87.5,0,0,42.5,21.25,14.16666667,0,230,230,6,5.3,6,1,1,1,1,0,2,0,0,1,0,0,89.65,1
6694,27230100376,85.71428571,100,2,275,39.28571429,22.91666667,0.727272727,220,220,3.1,3,3.1,1,1,1,1,0,1,0,2,1,6,6,100,0
6695,27230100379,92.85714286,71.42857143,1,361,51.57142857,55.53846154,0.138504155,230,230,5.3,5.15,5.3,1,1,1,1,0,0,0,0,0,0,0,95.31,0
6696,27230700170,85.71428571,57.14285714,0,220,31.42857143,27.5,0,220,220,6,5.3,6,1,1,1,1,0,0,0,0,0,0,0,94.73,0
6697,27170504002,100,25,0,213.5,26.6875,20.33333333,0,240,240,6,5.3,6,1,1,1,1,0,1,1,1,1,13,8,93.97,0
6698,27200606905,80,15,0,559.5,55.95,93.25,0,236,236,6.15,6,6.15,1,1,1,1,0,1,0,1,1,17,9,93.57,0
6699,27200606905,80,15,0,559.5,55.95,93.25,0,236,236,6.15,6,6.15,1,1,1,1,0,1,0,1,1,17,9,93.57,0
6700,27341000603,83.33333333,16.66666667,0,202,33.66666667,15.53846154,0,233,233,6.3,6.3,6.3,1,1,1,1,0,1,0,0,1,0,0,86.53,1
6701,27091511201,80,50,0,388,38.8,18.47619048,0,230,230,6,5.3,6,1,1,1,1,0,1,2,0,1,14,3,100,0
6702,27320106802,91.66666667,25,0,268.5,44.75,29.83333333,0,220,220,8,6,8,1,1,1,1,0,1,0,1,1,18,10,100,0
6703,27200806632,100,50,0,0,27,12,0,0,230,0,5.3,5.3,1,1,1,1,0,1,2,0,1,14,6,100,0
6704,27200806632,100,50,0,0,27,12,0,0,230,0,5.3,5.3,1,1,1,1,0,1,2,0,1,14,6,100,0
6705,27041200141,100,100,0,0,34.2,85.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.5,0
6706,27230100328,81.48148148,88.88888889,0,401.3333333,44.59259259,27.36363636,0,230,230,6,5.3,6,1,1,1,1,0,2,0,0,0,0,0,100,0
6707,27311027308,100,80,0,0,4,1.666666667,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,100,0
6708,27110409703,73.33333333,33.33333333,0,52.88888889,31.73333333,47.6,0,237,237,8,7,8,1,1,1,1,97,0,0,0,0,0,0,96.77,0
6709,27060110602,100,37.5,0,371,46.375,123.6666667,0,236,236,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,0,0,77.08,1
6710,27110306303,75,8.333333333,2,338,42.25,78,0.197238659,239,239,5.3,5.3,5.3,1,1,1,1,0,1,0,1,1,17,3,78.68,1
6711,27050119401,92.15686275,54.90196078,0,343.8,33.70588235,122.7857143,0,231,231,7,6,7,1,1,1,1,0,1,0,0,1,9,0,84.81,1
6712,27350907304,100,0,0,0,25.4,14.11111111,0,0,240,0,6,7,1,1,1,1,0,1,0,2,1,18,9,87.87,1
6713,27040803303,100,14.28571429,0,573,40.92857143,114.6,0,234,234,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,7,0,93.18,0
6714,27080820001,100,66.66666667,0,0,15.5,18.6,0,0,237,0,5.3,5.3,1,1,1,1,0,0,0,0,2,0,0,81.25,1
6715,27200806625,60.37735849,39.62264151,0,86.42857143,45.66037736,89.62962963,0,230,230,5.3,5.3,5.3,1,1,1,1,0,1,1,1,1,15,9,95.08,0
6716,27200806625,60.37735849,39.62264151,0,86.42857143,45.66037736,89.62962963,0,230,230,5.3,5.3,5.3,1,1,1,1,0,1,1,1,1,15,9,95.08,0
6717,27190613463,100,40,0,0,32.6,32.6,0,0,238,0,8,8,1,1,1,1,0,1,2,1,1,13,10,100,0
6718,27341106006,100,60,0,0,24.6,0,0,0,236,0,6.3,7,1,1,1,1,0,1,1,0,1,7,7,100,0
6719,27031007111,100,0,0,0,61.75,35.28571429,0,0,220,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,90.9,1
6720,27031007111,100,0,0,0,61.75,35.28571429,0,0,220,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,90.9,1
6721,27091509105,100,27.27272727,11,0,14.36363636,0,6.962025316,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,27.27,1
6722,27340708702,100,0,0,0,15.6,39,0,0,232,0,6,6,1,1,1,1,0,1,0,0,1,7,7,100,0
6723,27210605708,100,62.5,2,0,34.125,27.3,0.732600733,0,221,0,6,7,1,1,1,1,0,2,0,0,1,7,0,100,0
6724,27310600202,100,61.53846154,0,86.16666667,39.76923077,51.7,0,225,225,6.3,6,6.3,1,1,1,1,0,2,0,0,2,0,0,100,0
6725,27141008702,85.71428571,28.57142857,0,202,28.85714286,40.4,0,220,230,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,7,3,95.34,0
6726,27140104902,100,0,3,0,26.8,134,2.23880597,235,235,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,9,7,91.3,0
6727,27120903704,100,41.66666667,13,0,27.83333333,167,3.892215569,0,230,0,6.3,7,1,1,1,1,0,1,2,0,1,11,2,98.38,0
6728,27090902932,100,75,0,0,38.5,6.16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84.81,1
6729,27350602313,75.82417582,21.97802198,0,391.5714286,30.12087912,130.5238095,0,237,237,7,6,7,1,1,1,1,0,1,0,1,1,17,7,97.38,0
6730,27270800152,100,0,0,0,24,120,0,238,238,5.3,5.3,5.3,1,1,1,1,0,1,1,1,1,17,2,88.23,1
6731,27230100390,0,0,0,0,89,6.846153846,0,0,236,0,3.3,3.45,1,1,1,1,0,1,0,1,1,18,12,69.23,1
6732,27210605106,100,44.44444444,0,0,31,46.5,0,0,225,0,5.3,6.3,1,1,1,1,0,1,0,0,1,7,0,92.3,0
6733,27310306302,100,20,0,0,18.4,11.5,0,0,234,0,5.3,6.3,1,1,0,0,0,1,1,1,1,17,15,95.45,0
6734,27230100387,100,40,1,0,38,190,0.526315789,0,220,0,3,3,1,1,1,1,0,1,2,0,1,11,5,54.16,1
6735,27310835404,100,0,0,0,35.66666667,53.5,0,0,240,0,6.36,7.4,1,1,1,1,0,1,5,2,1,15,8,95.55,0
6736,27310410507,88.23529412,35.29411765,5,310.5,36.52941176,65.36842105,0.40257649,238,238,7,6,7,1,1,1,1,0,1,0,1,1,18,10,96.49,0
6737,27040303202,75,0,1,346,43.25,346,0.289017341,233,233,6,5.3,6,1,1,1,1,0,2,0,0,1,0,0,94.87,0
6738,27071403502,60,20,0,136,27.2,20.92307692,0,228,228,6.3,5.3,6.3,1,1,1,1,0,1,3,0,1,17,12,89.47,1
6739,27041200136,83.33333333,33.33333333,0,0,25.83333333,5.166666667,0,0,230,0,5.3,6.3,1,1,1,1,0,0,0,0,1,0,0,78.78,1
6740,27211401410,100,92.30769231,0,316,24.30769231,31.6,0,233,233,6,5.3,6,1,1,1,1,0,1,1,0,1,17,12,100,0
6741,27160104802,88.23529412,17.64705882,1,265.5,31.23529412,531,0.188323917,242,242,6.5,5.5,6.5,1,1,1,1,0,1,0,1,1,14,8,71.11,1
6742,27041200113,100,25,0,0,46.375,30.91666667,0,0,231,0,5.3,6.15,1,1,1,1,0,1,1,0,1,15,9,97.8,0
6743,27310209805,18.18181818,18.18181818,0,30.2,13.72727273,37.75,0,236,236,6,6,6,1,1,1,1,29,2,0,0,2,0,0,92.3,0
6744,27270610902,100,14.28571429,0,0,21.28571429,149,0,0,238,0,5.3,6.3,1,1,1,1,0,1,0,1,1,17,10,91.3,0
6745,27340301709,66.66666667,62.5,1,408.5,34.04166667,19,0.122399021,238,238,7,6,7,1,1,1,1,0,1,1,0,1,12,8,98.25,0
6746,27190814502,100,50,0,122.5,30.625,49,0,235,235,6.3,6.3,6.3,1,1,1,1,0,1,1,0,1,17,12,83.33,1
6747,27270800155,100,0,0,0,31.6,22.57142857,0,0,238,0,5.3,5.3,1,1,1,1,0,2,0,1,1,9,4,82.97,1
6748,27211207106,100,38.23529412,0,279.5,32.88235294,111.8,0,225,225,6.3,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,59.75,1
6749,27230500134,100,88.88888889,0,143,15.88888889,47.66666667,0,230,230,6,5.3,6,1,1,1,1,0,0,0,0,2,0,0,100,0
6750,27150502803,100,0,0,0,27,27,0,0,239,0,5.3,6.3,1,1,1,1,0,0,0,0,2,0,0,96.87,0
6751,27150502803,100,0,0,0,27,27,0,0,239,0,5.3,6.3,1,1,1,1,0,0,0,0,2,0,0,92,0
6752,27310909904,100,66.66666667,0,0,29.66666667,89,0,0,236,0,5.4,6.4,1,1,1,1,0,1,1,1,1,15,10,87.5,1
6753,27240803802,86.36363636,68.18181818,0,340.5,30.95454545,30.95454545,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,3,1,1,12,8,85,1
6754,27270706604,85.29411765,0,0,172.6,50.76470588,863,0,236,236,7.3,6.3,7.3,1,1,1,1,0,1,1,0,1,12,11,93.88,0
6755,27281200407,100,0,0,0,23.8,119,0,0,233,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,75,1
6756,27170401303,100,18.18181818,0,0,27,99,0,0,240,0,5.3,6.15,1,1,1,1,0,1,8,0,1,16,8,80,1
6757,27270400111,0,0,0,342.5,42.8125,42.8125,0,237,237,6,5.3,6,1,1,1,1,0,1,1,1,1,17,2,94.05,0
6758,27190502704,0,0,0,623.5,54.2173913,103.9166667,0,0,239,0,5.3,5.3,1,1,1,1,0,1,0,0,1,0,0,93.64,0
6759,27270218601,33.33333333,33.33333333,0,12.6,21,0,0,234,0,5.3,0,0,1,1,1,1,0,1,1,1,1,13,11,97.61,0
6760,27151702108,100,100,0,0,20,16,0,0,238,0,5.3,5.3,1,2,0,0,0,2,0,0,1,0,0,97.72,0
6761,27310600201,90.90909091,18.18181818,0,327,29.72727273,13.08,0,235,235,7.3,7.2,7.3,1,1,1,1,0,1,1,1,1,16,2,96.34,0
6762,27270103801,0,28.57142857,0,15,17.14285714,12,0,237,237,6.3,5.3,6.3,1,1,1,1,0,1,2,0,1,17,10,88.23,1
6763,27270800178,100,25,0,0,28.75,28.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.47,1
6764,27140203903,100,8.333333333,0,0,23.08333333,277,0,0,237,0,6.15,6.3,1,1,1,1,0,1,1,1,1,10,8,76.74,1
6765,27341104603,94.11764706,64.70588235,0,351,20.64705882,117,0,235,235,6.3,6,6.3,1,1,1,1,0,1,1,0,1,17,10,91.89,0
6766,27100312941,96.875,37.5,0,963,30.09375,481.5,0,238,238,8,6,8,1,1,1,1,0,1,1,0,1,16,7,83.18,1
6767,27110509604,72.72727273,9.090909091,0,56.3,51.18181818,10.82692308,0,230,230,7,6,7,1,1,1,1,10,1,0,1,2,12,5,100,0
6768,27071302402,100,0,1,0,30,120,0.833333333,0,233,0,5.3,6.3,1,1,1,1,0,1,1,2,1,12,5,78.26,1
6769,27141007302,88.88888889,11.11111111,0,229,25.44444444,229,0,220,230,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,12,3,88.23,1
6770,27160109602,100,60,0,0,25.8,25.8,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,56.52,1
6771,27040212103,100,0,0,51.125,40.9,102.25,0,230,230,6.3,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,84.28,1
6772,27040209102,100,0,0,0,19.5,29.25,0,0,230,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,96.15,0
6773,27031005402,100,30,0,139,27.8,69.5,0,230,230,6.3,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,91.48,0
6774,27031005402,100,30,0,139,27.8,69.5,0,230,230,6.3,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,91.48,0
6775,27071210103,0,0,0,301,33.44444444,23.15384615,0,230,230,6.3,5.3,6.3,1,1,1,1,0,1,2,0,1,19,10,87.5,1
6776,27050304506,80,0,4,0,6.2,0,12.90322581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0
6777,27212000701,100,100,5,0,21.4,17.83333333,4.672897196,0,222,0,6,6,1,1,0,1,0,2,0,0,2,0,0,69.69,1
6778,27340402307,90,60,0,397,39.7,23.35294118,0,234,234,6.3,6.3,6.3,1,1,1,1,0,1,0,1,1,9,4,98.33,0
6779,27190902602,60,0,0,0,40.2,100.5,0,0,237,0,6.5,6.5,1,2,1,1,0,2,0,0,1,0,0,91.46,0
6780,27080409102,100,0,0,0,14.8,74,0,0,236,0,5.3,6,1,1,1,1,0,1,1,1,1,13,6,80.76,1
6781,27290203402,100,0,0,0,19.2,0,0,0,234,0,6,6,1,1,1,1,0,2,0,0,1,0,0,57.14,1
6782,27130100905,95.83333333,45.83333333,1,307.5,25.625,87.85714286,0.162601626,235,235,6,6,6,1,1,1,1,0,1,0,1,1,13,9,57.89,1
6783,27270800160,100,20.83333333,0,0,14.54166667,49.85714286,0,0,0,0,0,0,1,1,1,1,0,1,1,5,1,10,4,100,0
6784,27281005311,100,20,0,0,33.8,84.5,0,0,235,0,5.3,5.3,1,1,1,1,0,1,0,0,1,15,0,92.45,0
6785,27010311402,53.84615385,0,0,245.5,37.76923077,37.76923077,0,220,230,6.3,6.3,6.3,1,1,1,1,0,1,1,1,1,12,6,64.28,1
6786,27010311402,53.84615385,0,0,245.5,37.76923077,37.76923077,0,220,230,6.3,6.3,6.3,1,1,1,1,0,1,1,1,1,12,6,64.28,1
6787,27030610904,100,8.333333333,0,0,26.83333333,64.4,0,0,220,0,5.3,6.3,1,1,1,1,0,1,1,1,1,14,9,95.34,0
6788,27030610904,100,8.333333333,0,0,26.83333333,64.4,0,0,220,0,5.3,6.3,1,1,1,1,0,1,1,1,1,14,9,95.34,0
6789,27010402702,68.88888889,13.33333333,0,323.5,28.75555556,107.8333333,0,220,220,5.3,5.3,5.3,1,2,2,2,0,1,4,1,1,15,9,85.4,1
6790,27010402702,68.88888889,13.33333333,0,323.5,28.75555556,107.8333333,0,220,220,5.3,5.3,5.3,1,2,2,2,0,1,4,1,1,15,9,85.4,1
6791,27350906403,66.66666667,50,0,155,25.83333333,17.22222222,0,234,234,7,5.4,7,1,1,1,1,0,1,1,0,1,17,10,97.61,0
6792,27230500405,100,100,0,132.25,58.77777778,26.45,0,220,220,6,5.3,6,1,1,1,1,0,0,0,0,0,0,0,95,0
6793,27120105421,100,40,0,223.3333333,26.8,47.85714286,0,241,241,4.3,4.3,6.3,1,1,1,1,0,1,1,0,1,16,8,93.68,0
6794,27340954602,100,20,0,0,15.6,78,0,0,235,0,6.3,7.3,1,1,1,1,0,1,2,2,1,11,7,100,0
6795,27100105502,81.81818182,18.18181818,14,221,20.09090909,15.78571429,6.334841629,232,232,8,6,8,1,1,1,1,0,1,0,1,1,13,6,94.52,0
6796,27270602302,70,30,0,249,24.9,24.9,0,237,237,6.3,5.3,6.3,1,1,1,1,0,1,2,0,1,15,14,97.36,0
6797,27060303302,77.77777778,11.11111111,0,97,10.77777778,0,0,226,226,6,5.3,6,1,1,1,1,0,1,0,0,2,7,0,58.33,1
6798,27310311603,82.92682927,26.82926829,0,456.6666667,33.41463415,137,0,238,238,6.3,5.3,6.3,1,1,1,1,0,1,3,1,1,17,13,92.06,0
6799,27031204803,54.54545455,0,0,158,28.72727273,316,0,220,220,6.15,5.3,6.15,1,1,1,1,0,2,0,0,1,0,0,78.26,1
6800,27031204803,54.54545455,0,0,158,28.72727273,316,0,220,220,6.15,5.3,6.15,1,1,1,1,0,2,0,0,1,0,0,78.26,1
6801,27290508502,87.5,0,0,107,26.75,14.26666667,0,234,234,6,6,6,1,1,1,1,0,1,1,0,1,13,8,95.55,0
6802,27191103605,80,20,0,0,2.8,7,0,0,238,0,5.3,5.3,1,0,0,0,0,0,0,0,0,0,0,100,0
6803,27290608002,80,5,0,236.6666667,35.5,59.16666667,0,236,236,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,19,18,87.27,1
6804,27050403201,86.66666667,13.33333333,0,558,37.2,279,0,232,232,6,5,6,1,1,1,1,0,1,0,1,1,17,12,86.44,1
6805,27020100102,0,0,0,31.4,52.33333333,157,0,200,0,6.3,0,0,1,1,1,1,0,1,2,0,1,13,11,0,1
6806,27020100102,0,0,0,31.4,52.33333333,157,0,200,0,6.3,0,0,1,1,1,1,0,1,2,0,1,13,11,0,1
6807,27150703601,85.18518519,44.44444444,0,82.5,30.55555556,82.5,0,238,238,6,5.3,6,1,1,1,1,0,1,1,0,1,17,16,89.85,1
6808,27310410103,79.16666667,16.66666667,0,435,36.25,26.36363636,0,240,240,8,7,8,1,1,1,1,0,1,1,0,1,17,13,93.79,0
6809,27090916117,94.44444444,55.55555556,0,325.5,36.16666667,54.25,0,237,237,6,5.3,6,1,1,1,1,0,1,1,3,1,17,6,97.22,0
6810,27230500179,0,6.060606061,0,441.3333333,40.12121212,66.2,0,231,231,6,5.3,6,1,1,1,1,0,1,4,3,1,18,8,100,0
6811,27050402202,100,20,0,0,25.2,42,0,0,232,0,5,6,1,0,0,0,0,1,0,1,1,13,5,100,0
6812,27121102902,60,20,0,61.42857143,43,215,0,216,216,7,6,7,1,1,1,1,0,1,0,0,1,11,4,27.27,1
6813,27280109902,100,16.66666667,0,73.75,24.58333333,147.5,0,235,235,6.3,6.3,6.3,1,1,1,1,0,1,1,0,1,13,7,87.5,1
6814,27100303603,50,25,0,190,23.75,38,0,232,232,8,6,8,1,1,1,1,0,1,2,0,1,12,10,86.48,1
6815,27341100605,100,66.66666667,0,0,37.33333333,24,0,0,238,0,6,7,1,1,1,1,0,1,0,0,2,0,0,100,0
6816,27290500702,100,0,0,0,21,8.75,0,0,235,0,6.15,6.15,1,1,0,0,0,1,2,0,1,13,9,94.11,0
6817,27060207202,77.77777778,22.22222222,0,165.3333333,27.55555556,45.09090909,0,218,229,6.3,5.3,6.3,1,1,1,1,0,1,2,2,1,19,10,82.92,1
6818,27180107105,87.5,0,0,239.3333333,44.875,119.6666667,0,235,235,6,5.3,6,1,1,1,1,0,1,0,0,1,0,0,93.61,0
6819,27071300106,89.28571429,42.85714286,0,854,30.5,65.69230769,0,234,234,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,17,14,89.58,1
6820,27060409810,84.61538462,7.692307692,0,338,26,24.14285714,0,230,230,6,6,6,1,1,1,1,0,2,0,0,1,0,0,96.77,0
6821,27280801203,72.72727273,9.090909091,0,86.33333333,47.09090909,518,0,242,235,5.3,5.3,5.3,1,1,1,1,0,1,2,0,1,13,10,80.95,1
6822,27190601002,75,0,0,442,55.25,36.83333333,0,240,240,6,6,6,1,1,1,1,0,0,0,0,1,0,0,92.42,0
6823,27201701210,100,40,0,0,40.6,40.6,0,0,238,0,5.3,5.4,1,1,1,1,0,1,0,0,1,4,4,96.72,0
6824,27201701210,100,40,0,0,40.6,40.6,0,0,238,0,5.3,5.4,1,1,1,1,0,1,0,0,1,4,4,96.72,0
6825,27320803803,80,20,0,0,21.4,26.75,0,0,231,0,5.35,5.35,1,1,1,1,0,1,2,0,1,13,2,100,0
6826,27351102302,81.81818182,9.090909091,0,311,28.27272727,25.91666667,0,236,236,7.3,6.3,7.3,1,1,1,1,0,1,1,0,1,17,10,100,0
6827,27151702106,80,40,0,0,9,4.5,0,0,239,0,5.3,6,1,2,0,0,0,2,0,0,1,0,0,100,0
6828,27150106602,100,15.38461538,0,428,32.92307692,0,0,238,238,5.45,5.45,5.45,1,1,1,1,0,1,0,1,1,15,10,83.5,1
6829,27090709402,69.6969697,30.3030303,0,391.3333333,35.57575758,78.26666667,0,235,235,6,6,6,1,1,1,1,0,1,1,0,1,16,8,97.4,0
6830,27310308502,100,0,0,0,16.5,11,0,0,237,0,5.3,6.3,1,1,1,1,0,1,1,1,1,15,6,100,0
6831,27190700906,100,0,0,0,33.83333333,40.6,0,0,236,0,5.45,6.45,1,1,1,1,0,1,0,0,1,0,0,95,0
6832,27130707303,100,0,0,0,28.8,48,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,13,10,91.11,1
6833,27330204703,84.21052632,84.21052632,0,68.11111111,32.26315789,55.72727273,0,236,236,6,5.3,6,1,1,1,1,0,2,0,0,1,0,0,100,0
6834,27341107211,75,75,0,58.6,36.625,29.3,0,236,236,6.3,6,6.3,1,1,1,1,0,1,0,1,2,18,10,100,0
6835,27031406907,75,12.5,0,39.5,19.75,31.6,0,233,233,5.3,5.3,5.3,1,1,1,1,0,2,0,0,1,0,0,84,1
6836,27031406907,75,12.5,0,39.5,19.75,31.6,0,233,233,5.3,5.3,5.3,1,1,1,1,0,2,0,0,1,0,0,84,1
6837,27230500161,100,75,0,0,25.75,1.410958904,0,222,222,6,5.3,6,1,1,1,1,0,2,0,0,2,0,0,100,0
6838,27270800182,100,10,0,16.75,6.7,33.5,0,238,238,6.3,6.3,6.3,1,1,1,1,0,1,1,1,1,6,6,75,1
6839,27010109603,62.5,25,0,60.6,37.875,151.5,0,200,220,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,13,4,100,0
6840,27010109603,62.5,25,0,60.6,37.875,151.5,0,200,220,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,13,4,100,0
6841,27190500604,93.33333333,53.33333333,0,559,37.26666667,46.58333333,0,236,236,6,6,6,1,1,1,1,0,1,0,1,1,13,9,72.17,1
6842,27230700141,73.91304348,0,0,320.3333333,41.7826087,14.78461538,0,220,228,6,5.3,6,1,1,1,1,0,0,0,0,2,0,0,98.92,0
6843,27330508403,100,12.5,0,85,10.625,17,0,238,238,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,10,6,100,0
6844,27020105304,52.94117647,2.941176471,10,877,51.58823529,584.6666667,0.570125428,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,5,10,95.53,0
6845,27020105304,52.94117647,2.941176471,10,877,51.58823529,584.6666667,0.570125428,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,5,10,95.53,0
6846,27341200202,100,0,0,0,24.4,0,0,0,238,0,5.3,6.3,1,1,1,1,0,1,0,0,1,0,0,100,0
6847,27040104202,100,0,0,0,27.2,68,0,0,229,0,5,6,1,1,1,1,0,2,0,0,1,0,0,100,0
6848,27141112254,92.30769231,69.23076923,0,84.07692308,84.07692308,27.325,0,237,237,5.3,5.3,5.3,1,1,1,1,0,1,0,0,2,14,9,98.14,0
6849,27230100338,100,70,0,331,33.1,33.1,0,220,220,6,5.3,6,1,1,1,1,0,1,0,2,1,17,10,97.22,0
6850,27070111402,100,100,0,0,25,5.833333333,0,0,232,0,5.3,5.3,1,1,1,1,0,1,1,0,1,12,9,100,0
6851,27010202902,75,25,0,84.8,53,53,0,220,220,7.25,5.3,7.25,1,1,1,1,0,1,2,1,1,17,16,97.1,0
6852,27010202902,75,25,0,84.8,53,53,0,220,220,7.25,5.3,7.25,1,1,1,1,0,1,2,1,1,17,16,97.1,0
6853,27050304504,100,0,10,0,48.57142857,340,2.941176471,0,0,0,0,0,1,1,1,1,0,1,0,0,1,7,0,81.81,1
6854,27030306501,100,100,0,0,18.83333333,3.766666667,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,96.36,0
6855,27030306501,100,100,0,0,18.83333333,3.766666667,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,96.36,0
6856,27110403602,0,0,0,838,39.9047619,83.8,0,240,240,7,6,7,1,1,1,1,0,1,2,0,1,17,5,87.31,1
6857,27211400210,100,75,0,39.3125,78.625,52.41666667,0,221,221,6,5.3,6,1,1,1,1,0,1,1,0,1,19,14,63.33,1
6858,27210605104,100,40,0,0,27,27,0,0,221,0,5.3,6.3,1,1,1,1,0,1,0,0,1,7,0,71.79,1
6859,27270200114,100,33.33333333,0,94.33333333,31.44444444,56.6,0,235,235,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,14,7,100,0
6860,27150804502,88.88888889,11.11111111,0,332,36.88888889,33.2,0,238,238,7,6.15,7,1,1,1,1,0,1,8,2,1,15,2,89.47,1
6861,27150705806,40,10,4,167,33.4,19.64705882,1.19760479,238,238,6,5.3,6,1,1,1,1,0,1,0,1,1,17,10,98.46,0
6862,27150103901,38.46153846,0,0,73,28.07692308,182.5,0,238,238,8,6,8,1,1,2,2,0,1,1,0,1,4,9,68.57,1
6863,27070803702,28.57142857,28.57142857,0,0,33.28571429,19.41666667,0,0,233,0,5.3,6.3,1,1,1,1,0,1,2,1,1,13,8,91.89,0
6864,27200115302,100,12.5,0,257,32.125,64.25,0,220,220,8,6,8,1,1,1,1,0,1,0,0,1,17,9,100,0
6865,27200115302,100,12.5,0,257,32.125,64.25,0,220,220,8,6,8,1,1,1,1,0,1,0,0,1,17,9,100,0
6866,27041300802,88.88888889,0,0,313,34.77777778,28.45454545,0,230,230,6,5.3,6,1,1,1,1,0,1,2,0,1,11,4,95.83,0
6867,27280500104,75,25,0,354,29.5,25.28571429,0,235,235,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,14,7,72.22,1
6868,27201602414,76.92307692,69.23076923,0,512,39.38461538,30.11764706,0,224,224,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,17,9,54.54,1
